year,performing_country,total_score,place,switzerland,denmark,france,germany,netherlands,austria,italy,united_kingdom,luxembourg,belgium,sweden,monaco,norway,yugoslavia,finland,spain,portugal,ireland,malta,israel,greece,turkey,morocco,cyprus,iceland,slovenia,bosnia_and_herzegovina,croatia,estonia,romania,slovakia,lithuania,hungary,russia,poland,str
1988,iceland,20,16,0,4,2,0,4,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1988,sweden,52,12,0,8,0,0,8,0,10,2,3,1,0,0,12,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,final
1988,finland,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1988,united_kingdom,136,2,5,10,0,10,0,10,12,0,8,12,5,0,5,0,10,10,3,7,0,10,6,12,0,0,1,0,0,0,0,0,0,0,0,0,0,final
1988,turkey,37,15,0,0,6,8,1,0,0,1,4,0,4,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1988,spain,58,11,6,1,0,0,0,8,8,0,6,6,0,0,2,4,0,0,0,0,0,2,8,5,0,0,2,0,0,0,0,0,0,0,0,0,0,final
1988,netherlands,70,9,7,0,0,6,0,0,5,6,12,0,0,0,0,7,0,0,0,2,0,7,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1988,israel,85,7,10,0,10,5,3,2,3,4,5,10,0,0,0,1,6,6,10,1,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,final
1988,switzerland,137,1,0,0,1,12,10,0,7,10,1,4,12,0,8,6,5,8,12,10,0,4,10,10,0,0,7,0,0,0,0,0,0,0,0,0,0,final
1988,ireland,79,8,4,7,4,7,6,6,0,3,0,5,7,0,7,2,2,12,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1988,germany,48,14,0,6,0,0,0,0,0,5,0,0,0,0,4,8,0,3,2,6,0,5,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,final
1988,austria,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1988,denmark,92,3,1,0,12,4,12,12,0,0,0,7,3,0,10,0,4,1,6,4,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,final
1988,greece,10,17,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1988,norway,88,5,0,5,0,1,7,3,4,12,0,3,8,0,0,10,7,0,7,8,0,1,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,final
1988,belgium,5,18,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1988,luxembourg,90,4,12,2,0,0,5,1,2,7,0,8,10,0,6,3,12,0,4,12,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,final
1988,italy,52,12,8,0,8,2,0,5,0,0,2,0,0,0,3,5,8,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1988,france,64,10,3,3,0,3,2,7,0,0,10,2,2,0,1,12,3,2,1,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1988,portugal,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1988,yugoslavia,87,6,2,12,3,0,0,4,6,8,7,0,6,0,0,0,1,0,0,3,0,12,4,7,0,0,12,0,0,0,0,0,0,0,0,0,0,final
1988,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1989,italy,56,9,2,0,0,7,0,0,0,0,0,0,0,0,0,8,10,12,7,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,final
1989,israel,50,12,7,5,0,3,3,0,1,2,0,0,5,0,0,7,5,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,final
1989,ireland,21,18,0,0,0,4,0,0,0,0,2,3,0,0,3,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1989,netherlands,45,15,0,0,7,6,0,4,10,3,1,0,0,0,0,0,4,6,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1989,turkey,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1989,belgium,13,19,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,final
1989,united_kingdom,130,2,0,1,12,12,7,8,6,0,12,0,10,0,12,6,6,10,12,4,0,7,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,final
1989,norway,30,17,1,6,4,0,2,0,0,0,0,8,2,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1989,portugal,39,16,0,0,0,0,0,6,0,0,7,2,3,0,1,0,2,8,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1989,sweden,110,4,3,12,2,8,0,12,0,4,6,6,0,0,8,12,0,5,8,0,0,6,8,0,0,8,2,0,0,0,0,0,0,0,0,0,0,final
1989,luxembourg,8,20,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1989,denmark,111,3,0,0,6,0,12,7,5,10,3,4,12,0,10,1,12,0,2,10,0,1,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,final
1989,austria,97,5,8,4,0,5,0,0,12,0,0,12,7,0,0,5,1,2,0,0,0,8,12,3,0,10,8,0,0,0,0,0,0,0,0,0,0,final
1989,finland,76,7,0,0,10,0,6,3,0,0,4,0,4,0,0,10,0,7,1,8,0,10,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,final
1989,france,60,8,0,3,0,2,4,5,3,0,8,0,1,0,5,3,3,0,0,6,0,5,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,final
1989,spain,88,6,10,0,8,10,0,0,8,7,10,7,0,0,4,0,8,0,0,0,0,0,10,2,0,4,0,0,0,0,0,0,0,0,0,0,0,final
1989,cyprus,51,11,4,8,0,0,0,2,2,6,0,0,0,0,0,0,0,0,6,1,0,3,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,final
1989,switzerland,47,13,0,2,0,0,10,1,4,8,0,0,0,0,0,0,0,0,3,0,0,4,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,final
1989,greece,56,9,12,0,1,0,1,0,0,5,0,1,0,0,6,0,0,4,10,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,final
1989,iceland,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1989,germany,46,14,6,7,0,0,0,0,7,1,0,5,6,0,0,0,0,0,5,2,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,final
1989,yugoslavia,137,1,5,10,3,1,8,10,0,12,5,10,8,0,7,0,7,0,4,12,0,12,0,12,0,5,6,0,0,0,0,0,0,0,0,0,0,final
1990,spain,96,5,6,0,5,12,2,8,8,1,0,1,0,0,5,3,10,0,5,0,0,0,8,10,0,8,4,0,0,0,0,0,0,0,0,0,0,final
1990,greece,11,19,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,final
1990,belgium,46,12,4,0,8,8,7,4,0,0,4,0,7,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1990,turkey,21,17,0,0,0,5,3,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,final
1990,netherlands,25,15,3,0,6,0,0,0,2,4,1,0,0,0,0,0,0,0,1,0,0,2,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,final
1990,luxembourg,38,13,0,0,12,3,0,5,1,3,0,0,0,0,0,2,0,0,3,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,final
1990,united_kingdom,87,6,10,3,10,1,0,1,6,0,3,12,0,0,0,10,0,7,0,6,0,10,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,final
1990,iceland,124,4,7,10,0,0,0,10,3,12,8,10,8,0,10,4,7,4,12,7,0,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1990,norway,8,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1990,israel,16,18,2,0,0,4,4,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1990,denmark,64,8,1,0,0,0,0,6,7,0,0,3,3,0,7,0,0,6,7,4,0,7,0,2,0,4,7,0,0,0,0,0,0,0,0,0,0,final
1990,switzerland,51,11,0,12,1,0,0,0,0,0,2,0,0,0,0,5,3,1,8,0,0,0,12,6,0,1,0,0,0,0,0,0,0,0,0,0,0,final
1990,germany,60,9,0,4,0,0,0,3,5,7,12,6,4,0,0,0,0,8,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,final
1990,france,132,2,12,5,0,10,12,2,0,0,0,4,5,0,12,12,12,5,4,8,0,6,0,4,0,7,12,0,0,0,0,0,0,0,0,0,0,final
1990,yugoslavia,81,7,0,7,2,0,0,0,10,5,0,0,1,0,3,0,1,3,0,5,0,12,0,12,0,10,10,0,0,0,0,0,0,0,0,0,0,final
1990,portugal,9,20,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1990,ireland,132,2,5,8,7,7,10,12,0,10,6,7,12,0,8,0,4,10,6,0,0,0,7,5,0,0,8,0,0,0,0,0,0,0,0,0,0,final
1990,sweden,24,16,0,0,0,2,6,0,0,6,0,0,0,0,6,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1990,italy,149,1,8,6,4,6,8,7,0,0,10,8,10,0,0,6,8,12,10,12,0,1,10,8,0,12,3,0,0,0,0,0,0,0,0,0,0,final
1990,austria,58,10,0,0,3,0,1,0,12,8,5,2,2,0,0,8,2,0,0,2,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,final
1990,cyprus,36,14,0,2,0,0,0,0,4,0,0,5,6,0,2,0,6,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1990,finland,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,final
1991,yugoslavia,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1991,iceland,26,15,4,0,0,5,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1991,malta,106,6,6,0,2,10,0,4,10,7,10,4,12,0,6,1,0,6,7,12,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1991,greece,36,13,0,0,0,0,0,2,2,0,0,1,0,0,1,4,1,5,0,1,5,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,final
1991,switzerland,118,5,0,5,4,6,0,8,4,8,12,12,8,0,3,5,5,0,6,2,0,8,7,2,0,8,5,0,0,0,0,0,0,0,0,0,0,final
1991,austria,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1991,luxembourg,29,14,0,4,0,3,0,5,0,3,0,2,1,0,0,0,0,0,2,0,0,0,0,3,0,2,4,0,0,0,0,0,0,0,0,0,0,final
1991,sweden,146,1,10,12,0,12,0,10,0,12,7,10,0,0,8,6,8,4,10,3,0,10,0,6,0,6,12,0,0,0,0,0,0,0,0,0,0,final
1991,france,146,1,7,0,0,8,0,12,12,6,0,7,5,0,12,10,10,8,5,7,3,12,8,0,0,7,7,0,0,0,0,0,0,0,0,0,0,final
1991,turkey,44,12,0,8,7,0,0,0,8,5,0,0,0,0,0,0,0,2,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1991,ireland,47,10,3,7,0,2,0,1,3,4,8,5,0,0,0,3,2,0,0,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1991,portugal,62,8,1,1,10,0,0,0,1,0,2,0,7,0,2,0,7,10,0,0,0,0,4,5,0,4,8,0,0,0,0,0,0,0,0,0,0,final
1991,denmark,8,19,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1991,norway,14,17,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,final
1991,israel,139,3,8,10,3,0,0,0,0,10,5,8,6,0,7,12,6,12,4,8,8,0,5,12,0,5,10,0,0,0,0,0,0,0,0,0,0,final
1991,finland,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,final
1991,germany,10,18,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,final
1991,belgium,23,16,0,0,5,0,0,3,5,2,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1991,spain,119,4,12,0,6,7,0,7,0,1,6,6,4,0,4,8,4,0,8,6,6,2,10,8,0,12,2,0,0,0,0,0,0,0,0,0,0,final
1991,united_kingdom,47,10,5,3,1,0,0,6,6,0,3,3,0,0,0,0,0,0,1,0,10,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,final
1991,cyprus,60,9,0,0,12,1,0,0,0,0,4,0,0,0,0,2,0,0,3,5,12,6,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,final
1991,italy,89,7,2,0,8,0,0,0,0,0,0,0,0,0,10,7,12,7,12,10,2,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1992,spain,37,14,0,1,6,0,1,2,7,1,3,1,0,0,5,0,3,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1992,belgium,11,20,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1992,israel,85,6,4,2,8,4,3,1,0,7,8,0,4,0,2,12,0,10,7,0,7,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,final
1992,turkey,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1992,greece,94,5,10,0,7,0,4,4,12,0,0,0,3,0,8,7,5,0,5,0,0,7,0,8,0,12,2,0,0,0,0,0,0,0,0,0,0,final
1992,france,73,8,12,0,0,3,6,0,6,0,0,0,0,0,10,0,7,6,0,5,0,12,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,final
1992,sweden,9,22,0,4,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1992,portugal,26,17,0,0,0,8,0,0,1,0,0,0,0,0,0,5,2,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1992,cyprus,57,11,2,0,2,0,8,0,4,0,0,0,0,0,3,8,8,0,2,6,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1992,malta,123,3,5,8,0,0,5,8,3,0,12,10,12,0,0,10,0,12,12,10,0,0,7,0,0,1,8,0,0,0,0,0,0,0,0,0,0,final
1992,iceland,80,7,3,5,0,6,2,7,5,12,5,4,6,0,1,0,0,8,6,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1992,finland,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1992,switzerland,32,15,0,0,0,0,0,0,10,4,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,final
1992,luxembourg,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1992,austria,63,10,0,7,0,0,0,0,0,10,0,8,1,0,0,0,0,2,3,12,4,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,final
1992,united_kingdom,139,2,8,12,10,12,7,12,8,0,7,12,5,0,0,0,6,5,0,7,6,2,0,10,0,6,4,0,0,0,0,0,0,0,0,0,0,final
1992,ireland,155,1,6,10,0,10,10,10,2,8,10,7,10,0,7,2,10,1,4,0,12,0,12,12,0,5,7,0,0,0,0,0,0,0,0,0,0,final
1992,denmark,47,12,0,0,0,5,0,3,0,3,6,0,7,0,6,0,0,4,1,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,final
1992,italy,111,4,7,0,12,1,12,6,0,0,0,0,8,0,12,0,12,0,8,0,5,0,3,5,0,10,10,0,0,0,0,0,0,0,0,0,0,final
1992,yugoslavia,44,13,0,0,5,2,0,0,0,0,2,0,0,0,0,0,4,0,0,4,3,10,1,6,0,2,5,0,0,0,0,0,0,0,0,0,0,final
1992,norway,23,18,0,6,0,0,0,0,0,5,4,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,final
1992,germany,27,16,0,3,0,0,0,0,0,6,0,6,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1992,netherlands,67,9,1,0,4,7,0,5,0,2,0,2,0,0,4,0,0,7,0,8,0,5,5,7,0,7,3,0,0,0,0,0,0,0,0,0,0,final
1993,italy,45,12,1,0,5,0,2,0,0,0,10,0,0,0,0,0,8,2,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1993,turkey,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,final
1993,germany,18,18,2,3,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1993,switzerland,148,3,0,10,12,12,8,6,10,10,12,8,6,0,3,0,4,3,1,7,5,4,7,0,0,6,4,8,0,2,0,0,0,0,0,0,0,final
1993,denmark,9,22,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,final
1993,greece,64,9,0,0,7,2,5,0,2,0,0,0,0,0,7,0,6,8,0,0,6,7,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,final
1993,belgium,3,25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1993,malta,69,8,7,5,2,4,0,4,7,6,0,0,4,0,0,0,0,4,2,2,0,3,5,5,0,1,0,0,4,4,0,0,0,0,0,0,0,final
1993,iceland,42,13,0,4,0,0,7,1,0,2,0,0,7,0,2,0,0,0,0,1,0,2,4,0,0,2,0,5,0,5,0,0,0,0,0,0,0,final
1993,austria,32,14,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,1,4,0,0,0,0,12,0,0,0,0,0,0,0,0,final
1993,portugal,60,10,0,1,8,1,12,5,0,1,4,0,2,0,5,0,2,12,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,final
1993,france,121,4,4,12,0,0,3,7,0,4,6,0,8,0,6,0,1,0,12,10,0,8,3,7,0,10,8,4,0,8,0,0,0,0,0,0,0,final
1993,sweden,89,7,8,7,0,8,0,10,0,7,5,10,0,0,0,0,7,0,4,0,0,10,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,final
1993,ireland,187,1,12,6,10,5,10,8,12,12,7,2,12,0,12,0,3,10,6,0,12,5,6,1,0,7,3,12,8,6,0,0,0,0,0,0,0,final
1993,luxembourg,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,final
1993,slovenia,9,22,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,final
1993,finland,20,17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,8,3,0,0,5,0,0,0,0,0,0,0,0,0,0,final
1993,bosnia_and_herzegovina,27,16,0,0,4,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1993,united_kingdom,164,2,5,8,6,6,4,12,1,0,8,12,10,0,8,0,5,5,7,8,0,12,0,8,0,4,12,10,3,10,0,0,0,0,0,0,0,final
1993,netherlands,92,6,0,0,0,7,0,3,6,0,0,7,5,0,10,0,0,7,0,12,3,0,0,6,0,0,6,7,10,3,0,0,0,0,0,0,0,final
1993,croatia,31,15,3,0,0,0,0,0,0,8,0,4,0,0,4,0,0,1,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1993,spain,58,11,6,0,0,0,0,2,5,0,0,5,0,0,1,0,10,0,0,0,8,1,0,0,0,5,0,2,6,7,0,0,0,0,0,0,0,final
1993,cyprus,17,19,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1993,israel,4,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1993,norway,120,5,10,0,0,10,6,0,0,0,1,6,0,0,0,0,12,0,8,5,0,0,12,10,0,8,10,3,7,12,0,0,0,0,0,0,0,final
1994,sweden,48,13,7,0,0,5,6,5,0,0,0,0,0,0,10,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,2,0,0,5,2,0,0,final
1994,finland,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,final
1994,ireland,226,1,12,0,8,12,12,10,0,10,0,0,10,0,12,0,7,10,12,0,5,0,0,0,0,8,12,0,10,12,10,8,6,10,10,12,8,final
1994,cyprus,51,11,2,0,3,0,0,0,0,0,0,0,0,0,5,0,10,4,5,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,2,5,final
1994,iceland,49,12,3,0,4,0,0,3,0,6,0,0,8,0,0,0,1,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4,final
1994,united_kingdom,63,10,8,0,0,4,2,1,0,0,0,0,0,0,2,0,0,3,8,1,0,0,0,0,0,5,0,0,4,6,5,0,3,0,3,5,3,final
1994,croatia,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,final
1994,portugal,73,8,5,0,6,0,3,0,0,8,0,0,5,0,0,0,5,12,0,8,1,0,0,0,0,0,8,0,0,0,0,0,0,0,7,4,1,final
1994,switzerland,15,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1994,estonia,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1994,romania,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,final
1994,malta,97,5,6,0,0,3,1,0,0,1,0,0,4,0,0,0,6,0,4,10,0,0,7,0,0,2,0,0,12,7,7,10,10,7,0,0,0,final
1994,netherlands,4,23,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1994,germany,128,3,0,0,0,0,4,2,0,7,0,0,6,0,1,0,3,8,10,5,0,0,0,0,0,6,7,0,7,10,3,12,7,4,12,7,7,final
1994,slovakia,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1994,lithuania,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1994,norway,76,6,1,0,0,2,7,0,0,4,0,0,7,0,0,0,0,5,0,3,0,0,1,0,0,10,1,0,6,3,8,4,0,1,5,8,0,final
1994,bosnia_and_herzegovina,39,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,7,0,0,0,0,0,0,0,0,4,0,0,8,0,1,0,0,final
1994,greece,44,14,0,0,0,1,0,0,0,0,0,0,2,0,4,0,4,0,0,0,4,0,0,0,0,12,0,0,0,0,0,6,5,0,4,0,2,final
1994,austria,19,17,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,2,0,1,0,0,0,0,0,final
1994,spain,17,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,2,0,0,0,0,final
1994,hungary,122,4,4,0,7,7,10,8,0,2,0,0,12,0,8,0,12,0,1,12,0,0,0,0,0,0,10,0,3,5,4,2,0,0,0,3,12,final
1994,russia,70,9,0,0,1,6,5,6,0,5,0,0,0,0,3,0,0,0,2,4,0,0,4,0,0,3,4,0,0,1,1,3,0,6,6,0,10,final
1994,poland,166,2,10,0,12,10,8,12,0,12,0,0,0,0,6,0,8,0,7,7,2,0,0,0,0,1,6,0,8,8,12,7,4,12,8,6,0,final
1994,france,74,7,0,0,0,8,0,7,0,0,0,0,3,0,7,0,0,0,6,2,0,0,0,0,0,4,5,0,2,0,6,0,0,8,0,10,6,final
1995,poland,15,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,1,0,0,final
1995,ireland,44,14,0,1,1,1,0,0,0,0,0,0,10,0,1,0,0,3,0,0,0,0,4,5,0,0,3,5,5,0,0,0,0,0,0,5,0,final
1995,germany,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,final
1995,bosnia_and_herzegovina,14,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,final
1995,norway,148,1,0,2,10,4,0,0,0,4,0,5,0,0,0,0,0,4,12,10,6,10,12,12,0,7,12,7,1,0,0,0,0,0,6,12,12,final
