year,table_label,country,broadcaster,channel_s,commentator_s,broadcaster_8,broadcaster_21,show_s,country_territory,ref_s
1988,broadcasts | Broadcasts [1],Switzerland,SRG SSR,SSR Canale Sportivo,Giovanni Bertini,NA,NA,NA,NA,NA
1988,broadcasts | Broadcasts [1],Turkey,TRT,TV1,,NA,NA,NA,NA,NA
1988,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC1,Terry Wogan,NA,NA,NA,NA,NA
1988,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC Radio 2,Ken Bruce,NA,NA,NA,NA,NA
1988,broadcasts | Broadcasts [1],Yugoslavia,JRT,"TV Beograd 1, TV Novi Sad, TV Prishtina, TV Sarajevo 1, TV Zagreb 1",Oliver Mlakar,NA,NA,NA,NA,NA
1988,broadcasts | Broadcasts [1],Yugoslavia,JRT,TV Ljubljana 1,,NA,NA,NA,NA,NA
1988,broadcasts | Broadcasts [2],Australia,SBS,SBS TV,,NA,NA,NA,NA,NA
1988,broadcasts | Broadcasts [2],Bulgaria,BT,BT 1,,NA,NA,NA,NA,NA
1988,broadcasts | Broadcasts [2],Canada,CBC,Radio-Canada,Céline Dion and René Angélil,NA,NA,NA,NA,NA
1988,broadcasts | Broadcasts [2],Cyprus,CyBC,"RIK, A Programma",,NA,NA,NA,NA,NA
1988,broadcasts | Broadcasts [2],Czechoslovakia,ČST,II. program,,NA,NA,NA,NA,NA
1988,broadcasts | Broadcasts [2],Faroe Islands,SvF,SvF,,NA,NA,NA,NA,NA
1988,broadcasts | Broadcasts [2],Greenland,KNR,KNR,,NA,NA,NA,NA,NA
1988,broadcasts | Broadcasts [2],Hungary,MTV,MTV2,István Vágó,NA,NA,NA,NA,NA
1988,broadcasts | Broadcasts [2],Jordan,JRTV,JTV2,,NA,NA,NA,NA,NA
1988,broadcasts | Broadcasts [2],Poland,TP,TP1,,NA,NA,NA,NA,NA
1988,broadcasts | Broadcasts [2],South Korea,KBS,KBS2,,NA,NA,NA,NA,NA
1988,broadcasts | Broadcasts [2],Soviet Union,CT USSR,Programme One,,NA,NA,NA,NA,NA
1988,broadcasts | Broadcasts [2],Soviet Union,ETV,ETV,,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Austria,ORF,FS1,Ernst Grissemann,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Belgium,BRT,TV1,Luc Appermont,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Belgium,BRT,BRT 2,Ann Lepère,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Belgium,RTBF,RTBF1,Jacques Mercier,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Cyprus,CyBC,"RIK, A Programma",Neofytos Taliotis,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Denmark,DR,DR TV,Jørgen de Mylius,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Denmark,DR,DR P3,Kurt Helge Andersen,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Finland,YLE,"TV1, 2-verkko",Heikki Harma,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],France,Antenne 2,Antenne 2,Lionel Cassan,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],France,TV5 Europe,TV5 Europe,Jean-Charles Simon,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Germany,ARD,Erstes Deutsches Fernsehen,Thomas Gottschalk,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Germany,,,Ado Schlier,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Germany,SSVC,SSVC Television,,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Greece,ERT,ET1,,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Iceland,RÚV,"Sjónvarpið, Rás 1",Arthúr Björgvin Bollason,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ 1,Ronan Collins and Michelle Rocca,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ Radio 1,Larry Gogan,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Israel,IBA,"Israeli Television, Reshet Gimel",,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Italy,RAI,Rai Uno,Gabriella Carlucci,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Luxembourg,CLT,RTL Télévision,,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Netherlands,NOS,Nederland 3,Willem van Beusekom,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Norway,NRK,"NRK Fjernsynet, NRK P2",John Andreassen,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Portugal,RTP,RTP Canal 1,Ana Zanatti,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Spain,TVE,TVE 2,Tomás Fernando Flores,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Sweden,SVT,Kanal 1,Jacob Dahlin,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Sweden,RR,SR P3,Kent Finell and Janeric Sundquist,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TV DRS,Bernard Thurnheer,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TSR,Thierry Masselot,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TSI,Giovanni Bertini,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Switzerland,SRG SSR,La Première,,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Switzerland,Radio Zürisee,Radio Zürisee,,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Turkey,TRT,TV1,Bülend Özveren,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC1,Terry Wogan,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC Radio 2,Ken Bruce,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Yugoslavia,JRT,"TV Beograd 1, TV Novi Sad, TV Zagreb 1",Oliver Mlakar,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Yugoslavia,JRT,TV Ljubljana 1,,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Yugoslavia,JRT,TV Prishtina,,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [1],Yugoslavia,JRT,TV Skopje 1,,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [2],Australia,SBS,SBS TV,,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [2],Bulgaria,BT,BT 1,,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [2],Canada,TV5,TV5 Québec Canada,Jean-Charles Simon,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [2],Czechoslovakia,ČST,I. program,,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [2],Faroe Islands,SvF,SvF,,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [2],Greenland,KNR,KNR,,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [2],Hungary,MTV,MTV2,István Vágó,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [2],Poland,TP,TP1,,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [2],South Korea,KBS,KBS1,,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [2],Soviet Union,CT USSR,Programme One,Grigory Shestakov,NA,NA,NA,NA,NA
1989,broadcasts | Broadcasts [2],Soviet Union,ETV,ETV,,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Austria,ORF,FS1,Barbara Stöckl,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Belgium,RTBF,RTBF1,Claude Delacroix,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Belgium,BRT,TV2,Luc Appermont,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Belgium,BRT,BRT 2,,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Cyprus,CyBC,RIK,Neofytos Taliotis,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Cyprus,CyBC,A Programma,,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Denmark,DR,DR TV,Jørgen de Mylius,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Denmark,DR,DR P3,Karlo Staunskær and Kurt Helge Andersen,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Finland,YLE,TV1,Erkki Pohjanheimo and Ossi Runne,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Finland,YLE,2-verkko,,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],France,Antenne 2,Antenne 2,Richard Adaridi,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Germany,ARD,Erstes Deutsches Fernsehen,Fritz Egner,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Germany,SSVC,SSVC Television,,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Greece,ERT,ET1,,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Iceland,RÚV,"Sjónvarpið, Rás 1",Arthúr Björgvin Bollason,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ 1,Jimmy Greeley and Clíona Ní Bhuachalla,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ Radio 1,Larry Gogan,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Israel,IBA,"Israeli Television, Reshet Gimel",,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Italy,RAI,Rai Due,Peppi Franzelin,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Luxembourg,CLT,RTL Télévision,Valérie Sarn,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Netherlands,NOS,Nederland 3,Willem van Beusekom,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Norway,NRK,"NRK Fjernsynet, NRK P2",Leif Erik Forberg,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Portugal,RTP,RTP Canal 1,,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Spain,TVE,TVE 2,Luis Cobos,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Sweden,SVT,TV2,Jan Jingryd,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Sweden,RR,SR P3,Kersti Adams-Ray,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Switzerland,SRG SSR,SRG Sportkette,Bernard Thurnheer,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Switzerland,SRG SSR,SSR Chaîne Sportive,,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Switzerland,SRG SSR,SSR Canale Sportivo,,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Turkey,TRT,TV1,Başak Doğru,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC1,Terry Wogan,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC Radio 2,Ken Bruce,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Yugoslavia,JRT,"TV Beograd 1, Radio Beograd 1",,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Yugoslavia,JRT,TV Novi Sad,,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Yugoslavia,JRT,"TV Ljubljana 1, Val 202",,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Yugoslavia,JRT,TV Prishtina,,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Yugoslavia,JRT,"TV Zagreb 1, Radio Zagreb 1",,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [1],Yugoslavia,JRT,NA,NA,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [2],Australia,SBS,SBS TV,NA,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [2],Czechoslovakia,ČST,II. program,NA,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [2],Faroe Islands,SvF,SvF,NA,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [2],Greenland,KNR,KNR,NA,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [2],Hungary,MTV,MTV2,NA,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [2],Poland,TP,TP1,NA,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [2],South Korea,KBS,KBS1,NA,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [2],Soviet Union,CT USSR,Programme One,NA,NA,NA,NA,NA,NA
1990,broadcasts | Broadcasts [2],Soviet Union,ETV,ETV,NA,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Austria,ORF,FS1,,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Belgium,BRTN,"TV1, TV2",André Vermeulen,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Belgium,BRTN,Radio 2,,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Belgium,RTBF,RTBF1,Claude Delacroix,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Cyprus,CyBC,"RIK, A Programma",Evi Papamichail,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Denmark,DR,DR TV,Camilla Miehe-Renard,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Denmark,DR,DR P3,Jesper Bæhrenz and Andrew Jensen,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Finland,YLE,TV1,Erkki Pohjanheimo,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Finland,YLE,Radiomafia,Kai Ristola,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Finland,YLE,Riksradion,"Johan Finne, Paul Olin and Wille Wilenius",NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],France,Antenne 2,Antenne 2,Léon Zitrone,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Germany,ARD,Erstes Deutsches Fernsehen,Max Schautzer,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Germany,SSVC,SSVC Television,,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Greece,ERT,ET1,,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Iceland,RÚV,"Sjónvarpið, Rás 2",Arthúr Björgvin Bollason,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ 1,Pat Kenny,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ Radio 1,Larry Gogan,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Israel,IBA,"Israeli Television, Reshet Gimel",,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Italy,RAI,Rai Uno,No commentator,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Luxembourg,CLT,"RTL TV, RTL Lorraine",,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Malta,PBS,TVM,,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Norway,NRK,"NRK Fjernsynet, NRK P2",John Andreassen and Jahn Teigen,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Portugal,RTP,RTP Canal 1,,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Spain,TVE,TVE 2,Tomás Fernando Flores,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Sweden,SVT,TV2,Harald Treutiger,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Sweden,RR,SR P3,Rune Hallberg and Kalle Oldby,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TV DRS,Bernard Thurnheer,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TSR Chaîne nationale,Lolita Morena,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TSI Canale nationale,,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Turkey,TRT,TV1,,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC1,Terry Wogan,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC Radio 2,Ken Bruce,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Yugoslavia,JRT,"TV Beograd 1, TVCG 1, TV Novi Sad, TV Prishtina",Mladen Popović,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [1],Yugoslavia,JRT,"HTV 1,TV Sarajevo 1, TV Slovenija 1, TV Skopje 1",Ksenija Urličić,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [2],Australia,SBS,SBS TV,,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [2],Czechoslovakia,ČST,"ČTV,S1",,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [2],Faroe Islands,SvF,SvF,,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [2],Greenland,KNR,KNR,,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [2],Hungary,MTV,MTV1,István Vágó,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [2],Poland,TP,TP1,,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [2],Romania,TVR,TVR 1,,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [2],South Korea,KBS,KBS2,,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [2],Soviet Union,CT USSR,Programme One,,NA,NA,NA,NA,NA
1991,broadcasts | Broadcasts [2],Soviet Union,ETV,ETV,,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Austria,ORF,FS1,Ernst Grissemann,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Belgium,RTBF,RTBF1,Claude Delacroix,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Belgium,BRTN,"TV1, TV2",André Vermeulen,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Belgium,BRTN,Radio 2,Marc Brillouet and Julien Put,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Cyprus,CyBC,RIK 1,Evi Papamichail,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Cyprus,CyBC,A Programma,,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Cyprus,Various radio stations,Various radio stations,,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Denmark,DR,DR TV,Jørgen de Mylius,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Denmark,DR,DR P3,Jesper Bæhrenz and Andrew Jensen,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Finland,YLE,TV1,Erkki Pohjanheimo and Kati Bergman,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Finland,YLE,Radiomafia,Pekka and Pätkä,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Finland,YLE,Riksradion,"Johan Finne, Paul Olin and Wille Wilenius",NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],France,Antenne 2,Antenne 2,Thierry Beccaro,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Germany,ARD,Erstes Deutsches Fernsehen,Jan Hofer,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Germany,SSVC,SSVC Television,,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Greece,ERT,ET1,,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Iceland,RÚV,"Sjónvarpið, Rás 2",Árni Snævarr,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ 1,Pat Kenny,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Ireland,RTÉ,2FM,Larry Gogan,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Israel,IBA,Israeli Television,,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Italy,RAI,Rai Due,Peppi Franzelin,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Luxembourg,CLT,RTL Hei Elei,Romain Goerend,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Malta,PBS,"TVM, Radio Malta 2",Anna Bonanno,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Netherlands,NOS,Nederland 3,Willem van Beusekom,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Norway,NRK,NRK Fjernsynet,John Andreassen,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Norway,NRK,NRK P2,Leif Erik Forberg and Vidar Lønn-Arnesen,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Portugal,RTP,RTP Canal 1,Eládio Clímaco,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Spain,TVE,La 2,José Luis Uribarri,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Sweden,SVT,TV2,Jesper Aspegren,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Sweden,RR,SR P3,Lotta Engberg and Kalle Oldby,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TV DRS,Mariano Tschuor,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TSR Chaîne nationale,Ivan Frésard,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TSI Canale nazionale,,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Turkey,TRT,TV1,,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC1,Terry Wogan,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC Radio 2,Ken Bruce,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Yugoslavia,JRT,"TV Beograd 1, TV Novi Sad 1",Mladen Popović,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Yugoslavia,JRT,Radio Beograd 202,,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [1],Yugoslavia,JRT,NA,NA,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [2],Australia,SBS,SBS TV,,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [2],Czechoslovakia,ČST,F1 [cs; sk],,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [2],Estonia,ETV,ETV,Ivo Linna and Olavi Pihlamägi,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [2],Faroe Islands,SvF,SvF,,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [2],Greenland,KNR,KNR,,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [2],Hungary,MTV,MTV1,István Vágó,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [2],Macedonia,MRT,MTV 1,,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [2],Poland,TVP,TVP1,Artur Orzech and Maria Szabłowska,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [2],Romania,TVR,TVR 1,,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [2],Russia,RTR,RTR,,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [2],Slovenia,RTVSLO,SLO 1,Miša Molk,NA,NA,NA,NA,NA
1992,broadcasts | Broadcasts [2],South Korea,KBS,KBS1,Kang In-gu and Kim Ja-young,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Austria,ORF,ORF 1,Ernst Grissemann,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Belgium,BRTN,TV1,André Vermeulen,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Belgium,RTBF,"RTBF1, Sports 21",Claude Delacroix,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Croatia,HRT,HTV 1,Aleksandar Kostadinov,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Cyprus,CyBC,RIK 1,Evi Papamichail,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Cyprus,Radio Frederik,Radio Frederik,,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Denmark,DR,DR TV,Jørgen de Mylius,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Denmark,DR,DR P3,Jens Michael Nielsen,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Finland,YLE,TV1,Erkki Pohjanheimo and Kirsi-Maria Niemi,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Finland,YLE,Radiomafia,Sanna Kojo and Outi Popp,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Finland,YLE,Riksradion,"Johan Finne, Paul Olin and Wille Wilenius",NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],France,France Télévision,France 2,Patrice Laffont,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Germany,ARD,Erstes Deutsches Fernsehen,Jan Hofer,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Germany,BR,Bayern 1,,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Germany,SSVC,SSVC Television,,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Greece,ERT,ET1,,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Iceland,RÚV,Sjónvarpið,Jakob Frímann Magnússon,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ 1,Pat Kenny,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ Radio 1,Larry Gogan,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Israel,IBA,Israeli Television,,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Italy,RAI,RAI Uno,Ettore Andenna,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Luxembourg,CLT,RTL Hei Elei,Romain Goerend,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Malta,PBS,TVM,,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Netherlands,NOS,Nederland 3,Willem van Beusekom,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Norway,NRK,"NRK Fjernsynet, NRK P2",Leif Erik Forberg,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Portugal,RTP,RTP Canal 1,,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Slovenia,RTVSLO,SLO 1,Tajda Lekše,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Slovenia,RTVSLO,Val 202,,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Spain,TVE,La Primera,José Luis Uribarri,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Sweden,SVT,TV2,Jan Jingryd,NA,NA,NA,NA,NA
1993,broadcasts | Broadcasts [1],Sweden,SR,SR P3,Claes-Johan Larsson and Susan Seidemar,NA,NA,NA,NA,NA
